trip_id,route_id,service_id,trip_headsign,direction_id
PRV154:14:30:PRV:14A:2603,PRV154IS,FULLW,SAUNDATTI-BELGAVI CBT-PANAJI,1
PRV16:09:30:PRV:73A73:2604,PRV16,FULLW,PANAJI-MAPUSA-ASSNODA-BICHOLIM,0
PRV16:05:45:PRV:36A36:2605,PRV16,FULLW,BICHOLIM-MAPUSA-PANAJI,1
PRV16:10:45:PRV:73A73:2606,PRV16,FULLW,BICHOLIM-ASSNODA-MAPUSA-PANAJI,1
PRV167:12:40:PRV:120A120:2607,PRV167,FULLW,PANAJI-MARCEL-ST. ESTEVE,0
PRV167:08:00:PRV:120A120:2608,PRV167,FULLW,ST. ESTEVE-MARCEL-PANAJI,1
PRV168:19:00:PRV:120A120:2609,PRV168,FULLW,PANAJI-MARCEL-SAVAI-VOLVOI,0
PRV168:14:30:PRV:120A120:2610,PRV168,FULLW,VOLVOI-SAVAI-MARCEL-PANAJI,1
PRV169:06:50:PRV:125A125:2611,PRV169,FULLW,SANKHALI-ADVOI,0
PRV169:14:20:PRV:125A125:2612,PRV169,FULLW,SANKHALI-ADVOI,0
PRV169:18:50:PRV:125A125:2613,PRV169,FULLW,ADVOI-SANKHALI,1
PRV175:06:30:PRV:106A106:2614,PRV175,FULLW,ASSNODA-MAPUSA-PANAJI-VERNA IND,0
PRV175:17:35:PRV:106A106:2615,PRV175,FULLW,VERNA IND-PANAJI-MAPUSA-ASSNODA,1
PRV176:08:45:PRV:78A:2616,PRV176,FULLW,QUITLA-ALDONA-GALVAR,0
PRV176:09:05:PRV:78A:2617,PRV176,FULLW,GALVAR-ALDONA-QUITLA,1
PRV178:08:05:PRV:78A:2618,PRV178,FULLW,MAPUSA-ALDONA-QUITLA,0
PRV178:10:20:PRV:78A:2619,PRV178,FULLW,MAPUSA-ALDONA-QUITLA,0
PRV178:16:10:PRV:78A:2620,PRV178,FULLW,MAPUSA-ALDONA-QUITLA,0
PRV178:18:00:PRV:78A:2621,PRV178,FULLW,MAPUSA-ALDONA-QUITLA,0
PRV178:19:20:PRV:78A:2622,PRV178,FULLW,MAPUSA-ALDONA-QUITLA,0
PRV178:09:35:PRV:78A:2623,PRV178,FULLW,QUITLA-ALDONA-MAPUSA,1
PRV178:11:15:PRV:78A:2624,PRV178,FULLW,QUITLA-ALDONA-MAPUSA,1
PRV178:15:05:PRV:78A:2625,PRV178,FULLW,QUITLA-ALDONA-MAPUSA,1
PRV178:16:45:PRV:78A:2626,PRV178,FULLW,QUITLA-ALDONA-MAPUSA,1
PRV178:18:45:PRV:78A:2627,PRV178,FULLW,QUITLA-ALDONA-MAPUSA,1
PRV179:14:10:PRV:78A:2628,PRV179,FULLW,MAPUSA-PANARI-ALDONA-QUITLA,0
PRV179:07:10:PRV:78A:2629,PRV179,FULLW,QUITLA-ALDONA-PANARI-MAPUSA,1
PRV18:12:05:PRV:113A113:2630,PRV18,FULLW,MAPUSA-BICHOLIM-HONDA-VALPOI,0
PRV18:14:30:PRV:114A114:2631,PRV18,FULLW,VALPOI-SANKHALI-BICHOLIM-MAPUSA,1
PRV18:17:30:PRV:36A36:2632,PRV18,FULLW,VALPOI-SANKHALI-MAPUSA,1
PRV183:08:15:PRV:109A109:2633,PRV183,FULLW,MAPUSA-DMC COLLAGE,0
PRV183:08:35:PRV:109A109:2634,PRV183,FULLW,DMC COLLAGE-MAPUSA,1
PRV184:09:00:PRV:80A:2635,PRV184,FULLW,MAPUSA-BASTODA-SALVADOR,0
PRV184:14:00:PRV:80A:2636,PRV184,FULLW,MAPUSA-BASTODA-SALVADOR,0
PRV184:09:35:PRV:80A:2639,PRV184,FULLW,SALVADOR-BASTODA-MAPUSA,1
PRV184:14:30:PRV:80A:2640,PRV184,FULLW,SALVADOR-BASTODA-MAPUSA,1
PRV186:08:05:PRV:36A36:2641,PRV186,FULLW,PANAJI-MAPUSA-ARABO-NAIKWADA-MANDRE MDMZ,0
PRV186:10:00:PRV:36A36:2642,PRV186,FULLW,MANDRE MDMZ-NAIKWADA-ARABO-MAPUSA-PANAJI,1
PRV187:07:00:PRV:30A30:2643,PRV187,FULLW,MAPUSA-REVODA BANK-OZRIM-CHANDEL,0
PRV19:19:35:PNJ:65A65:2644,PRV19,FULLW,PONDA-MARCEL-SANKHALI-BICHOLIM,1
PRV19:06:05:PNJ:65A65:2645,PRV19,FULLW,BICHOLIM-SANKHALI-MARCEL-PONDA,0
PRV19:09:10:PRV:71A71:2646,PRV19,FULLW,PONDA-MARCEL-SANKHALI-BICHOLIM,1
PRV19:16:10:PRV:71A71:2647,PRV19,FULLW,PONDA-MARCEL-SANKHALI-BICHOLIM,1
PRV190:08:45:PRV:103A103:2648,PRV190,FULLW,MAPUSA-CHANDEL-HALI-PATRADEVI,0
PRV190:11:20:PRV:101A101:2649,PRV190,FULLW,MAPUSA-CHANDEL-HALI-PATRADEVI,0
PRV190:13:55:PRV:103A103:2650,PRV190,FULLW,MAPUSA-CHANDEL-HALI-PATRADEVI,0
PRV190:16:15:PRV:30A30:2651,PRV190,FULLW,MAPUSA-CHANDEL-HASAPUR,0
PRV190:08:10:PRV:30A30:2652,PRV190,FULLW,CHANDEL-KULAN-MAPUSA,1
PRV190:10:30:PRV:103A103:2653,PRV190,FULLW,PATRADEVI-HALI-CHANDEL-MAPUSA,1
PRV190:13:05:PRV:101A101:2654,PRV190,FULLW,PATRADEVI-CHANDEL-HASAPUR-MAPUSA,1
PRV190:16:00:PRV:103A103:2655,PRV190,FULLW,PATRADEVI-HALI-CHANDEL-MAPUSA,1
PRV190:17:20:PRV:30A30:2656,PRV190,FULLW,HASAPUR-KULAN/AIIA-MAPUSA,1
PRV191:17:50:PRV:103A103:2657,PRV191,FULLW,MAPUSA-KULAN-HASAPUR-CHANDEL-NETARDE,0
PRV191:07:15:PRV:103A103:2658,PRV191,FULLW,NETARDE-HALI-HASAPUR-MAPUSA,1
PRV192:12:20:PRV:109A109:2659,PRV192,FULLW,MAPUSA-BICHOLIM-KHARPAL,0
PRV192:14:00:PRV:109A109:2660,PRV192,FULLW,BICHOLIM-KHARPAL,0
PRV192:17:30:PRV:109A109:2661,PRV192,FULLW,MAPUSA-BICHOLIM-KHARPAL,0
PRV192:07:00:PRV:109A109:2662,PRV192,FULLW,KHARPAL-MAPUSA,1
PRV192:13:30:PRV:109A109:2663,PRV192,FULLW,KHARPAL-BICHOLIM,1
PRV192:15:00:PRV:109A109:2664,PRV192,FULLW,KHARPAL-ASSNODA-MAPUSA,1
PRV2:08:25:PRV:108A108:2665,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:08:45:PRV:104A104:2666,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:08:55:PRV:120A120:2667,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:08:55:PRV:68A68:2668,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:09:25:PRV:97A97:2669,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:09:30:PRV:85A85:2670,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:09:50:PRV:107A107:2671,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:10:35:PRV:90A:2672,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:11:30:PRV:27A27:2673,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:13:05:PRV:106A106:2674,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:14:30:PRV:27A27:2675,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:14:45:PRV:94A94:2676,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:20:15:PRV:26A26:2677,PRV2,FULLW,PANAJI-CORTALIM-VASCO,0
PRV2:09:35:PRV:108A108:2678,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:10:00:PRV:104A104:2679,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:10:05:PRV:120A120:2680,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:10:25:PRV:68A68:2681,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:10:45:PRV:85A85:2682,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:10:45:PRV:97A97:2683,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:11:00:PRV:107A107:2684,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:12:00:PRV:90A:2685,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:12:45:PRV:27A27:2686,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:15:00:PRV:106A106:2687,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:16:00:PRV:27A27:2688,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV2:16:00:PRV:94A94:2689,PRV2,FULLW,VASCO-CORTALIM-PANAJI,1
PRV20:13:00:PRV:71A71:2690,PRV20,FULLW,MAPUSA-ASSNODA-BICHOLIM,0
PRV20:13:05:PRV:69A69:2691,PRV20,FULLW,MAPUSA-ASSNODA-BICHOLIM,0
PRV20:13:15:PRV:99A99:2692,PRV20,FULLW,MAPUSA-ASSNODA-BICHOLIM,0
PRV20:20:10:PRV:36A36:2693,PRV20,FULLW,MAPUSA-ASSNODA-BICHOLIM,0
PRV20:19:30:PRV:73A73:2694,PRV20,FULLW,BICHOLIM-ASSNODA-MAPUSA,1
PRV200:18:20:PRV:EV66A66:2695,PRV200E,FULLW,PANAJI-MAPUSA-VALPOI-DHAVE,0
PRV200:06:35:PRV:EV66A66:2696,PRV200E,FULLW,DHAVE-VALPOI-MAPUSA-PANAJI,1
PRV203:17:45:PRV:EV67A67:2697,PRV203E,FULLW,PANAJI-MAPUSA-PEDNE-TORSHE,0
PRV203:07:45:PRV:EV67A67:2698,PRV203E,FULLW,TORSHE-PEDNE-PANAJI,1
PRV205:16:20:PNJ:PNGH-27:2699,PRV205S,FULLW,MAPUSA-PANAJI,0
PRV205:16:10:PRV:EV35A35:2700,PRV205S,FULLW,MAPUSA-PANAJI,0
PRV205:16:30:PRV:EV66A66:2701,PRV205S,FULLW,MAPUSA-PANAJI,0
PRV205:15:30:PRV:EV66A66:2702,PRV205S,FULLW,PANAJI-MAPUSA,1
PRV205:15:35:PRV:EV35A35:2703,PRV205S,FULLW,PANAJI-MAPUSA,1
PRV206:08:10:PRV:65A65:2704,PRV206,FULLW,HARMAL-MORJI SCHOL-PEDNE-PATRADEVI,0
PRV206:11:35:PRV:65A65:2705,PRV206,FULLW,PATRADEVI-PEDNE-MORJI SCHOL-HARMAL,1
PRV207:18:30:PRV:30A30:2706,PRV207IS,FULLW,MAPUSA-HALI-HASAPUR-ZOLAMBE,0
PRV207:05:40:PRV:30A30:2707,PRV207IS,FULLW,ZOLAMBE-HASAPUR-MAPUSA,1
PRV208:10:50:PRV:30A30:2708,PRV208,FULLW,MAPUSA-REVODA BANK-OZRIM BRDGE-MENKURE,0
PRV208:13:45:PRV:30A30:2709,PRV208,FULLW,MAPUSA-REVODA BANK-OZRIM BRDGE-MENKURE,0
PRV208:17:30:PRV:65A65:2710,PRV208,FULLW,MAPUSA-REVODA BANK-OZRIM BRDGE-MENKURE,0
PRV208:05:50:PRV:65A65:2711,PRV208,FULLW,MENKURE-OZRIM BRDGE-REVODA BANK-MAPUSA,1
PRV208:12:25:PRV:30A30:2712,PRV208,FULLW,MENKURE-OZRIM BRDGE-REVODA BANK-MAPUSA,1
PRV208:14:30:PRV:30A30:2713,PRV208,FULLW,MENKURE-OZRIM BRDGE-REVODA BANK-MAPUSA,1
PRV209:14:40:PRV:EV67A67:2714,PRV209E,FULLW,PANAJI-MARCEL-SANKHALI-HONDA,0
PRV209:14:50:PRV:99A99:2715,PRV209E,FULLW,HONDA-SANKHALI-MARCEL-PANAJI,1
PRV21:11:30:PRV:110A110:2716,PRV21,FULLW,PANAJI-MAPUSA-VALPOI-USTE,0
PRV21:06:50:PRV:110A110:2717,PRV21,FULLW,USTE-VALPOI-MAPUSA-PANAJI-PANAJI MKT,1
PRV210:15:50:PRV:EV67A67:2718,PRV210E,FULLW,HONDA-SANKHALI-BICHOLIM-PANAJI,1
PRV218:18:20:PRV:38A:2719,PRV218,FULLW,PATRADEVI-PEDNE-MORJIM,0
PRV22:14:15:PRV:111A111:2720,PRV22,FULLW,ZARME-MHAUSHI-VALPOI-MAPUSA-PANAJI,1
PRV221:09:10:PRV:109A109:2721,PRV221,FULLW,MAPUSA-KULAN/AIIA-PEDNE-PATRADEVI,0
PRV221:10:35:PRV:98A98:2722,PRV221,FULLW,MAPUSA-KULAN/AIIA-PEDNE-PATRADEVI,0
PRV221:15:30:PRV:81A81:2723,PRV221,FULLW,MAPUSA-KULAN/AIIA-PEDNE-PATRADEVI,0
PRV221:10:50:PRV:109A109:2724,PRV221,FULLW,PATRADEVI-PEDNE-KULAN/AIIA-MAPUSA,1
PRV221:16:45:PRV:81A81:2725,PRV221,FULLW,PATRADEVI-PEDNE-KULAN/AIIA-MAPUSA,1
PRV224:17:15:PRV:119A119:2726,PRV224,FULLW,MARGAO-CIPLA-THANA-PONDA-CURTI-VOLVOI,0
PRV224:06:30:PRV:119A119:2727,PRV224,FULLW,VOLVOI-CURTI-PONDA-THANA-CIPLA-MARGAO,1
PRV225:21:30:PRV:26A26:2728,PRV225,FULLW,VASCO-CORTALIM-PANAJI-PANAJI MKT,1
PRV228:06:35:PRV:65A65:2729,PRV228,FULLW,MAPUSA-PEDNE,0
PRV229:12:45:PRV:98A98:2730,PRV229,FULLW,HASAPUR-PATRADEVI,0
PRV229:12:10:PRV:98A98:2731,PRV229,FULLW,PATRADEVI-HASAPUR,1
PRV23:17:20:PRV:117A117:2732,PRV23,FULLW,PANAJI-MAPUSA-VALPOI-VELGUEM,0
PRV230:06:30:PRV:122A122:2733,PRV230,FULLW,ADVOI-HONDA-MORLLEM,0
PRV230:05:45:PRV:122A122:2734,PRV230,FULLW,MORLLEM-ADVOI,1
PRV231:09:30:PRV:98A98:2735,PRV231,FULLW,MAPUSA-KUCHELI-MAPUSA,0
PRV232:13:45:PRV:98A98:2736,PRV232,FULLW,PATRADEVI-PEDNE-KULAN/AIIA-MAPUSA-PANAJI,1
PRV233:20:20:PRV:72A72:2737,PRV233,FULLW,BICHOLIM-MAYEM LAKE-HATURLI,0
PRV234:07:10:PRV:70A70:2738,PRV234,FULLW,MADEL-SAUD CHURCH-MADEL,0
PRV234:08:15:PRV:70A70:2739,PRV234,FULLW,MADEL-SAUD CHURCH-MADEL,0
PRV234:17:15:PRV:70A70:2740,PRV234,FULLW,MADEL-TIKHAJAN-MADEL,0
PRV24:17:50:PRV:116A116:2741,PRV24,FULLW,PANAJI-BICHOLIM-VALPOI-SHIGNE,0
PRV24:06:50:PRV:116A116:2742,PRV24,FULLW,SHIGNE-VALPOI-BICHOLIM-PANAJI,1
PRV26:11:00:PRV:116A116:2743,PRV26,FULLW,PANAJI-MAPUSA-VALPOI-KARANZOL,0
PRV26:08:00:PRV:117A117:2744,PRV26,FULLW,KARANZOL-VALPOI-MAPUSA-PANAJI,1
PRV26:15:00:PRV:116A116:2745,PRV26,FULLW,KARANZOL-VALPOI-MAPUSA-PANAJI,1
PRV27:17:50:PRV:115A115:2746,PRV27,FULLW,PANAJI MKT-PANAJI-BICHOLIM-VALPOI-NANODA,0
PRV27:06:30:PRV:115A115:2747,PRV27,FULLW,NANODA-VALPOI-MAPUSA-PANAJI-PANAJI MKT,1
PRV27:15:15:PRV:118A118:2748,PRV27,FULLW,NANODA-VALPOI-MAPUSA-PANAJI,1
PRV28:16:20:PRV:114A114:2749,PRV28,FULLW,MAPUSA-SANKHALI-VALPOI-HIVRE,0
PRV29:07:10:PRV:114A114:2750,PRV29,FULLW,HIVRE-VALPOI-ADVOI-MAPUSA-PANAJI,1
PRV3:05:50:PRV:68A68:2751,PRV3,FULLW,PANAJI-CORTALIM-VASCO-SADA,0
PRV3:08:15:PRV:92A92:2752,PRV3,FULLW,PANAJI-CORTALIM-VASCO-HARBOUR,0
PRV3:16:20:PRV:89A89:2753,PRV3,FULLW,PANAJI-CORTALIM-VASCO-HARBOUR,0
PRV3:07:25:PRV:68A68:2754,PRV3,FULLW,SADA-VASCO-CORTALIM-PANAJI,1
PRV3:09:45:PRV:92A92:2755,PRV3,FULLW,HARBOUR-VASCO-CORTALIM-PANAJI,1
PRV3:17:30:PRV:89A89:2756,PRV3,FULLW,HARBOUR-VASCO-CORTALIM-PANAJI,1
PRV31:11:45:PRV:118A118:2757,PRV31,FULLW,PANAJI-MARCEL-VALPOI-NANODA,0
PRV32:18:00:PRV:112A112:2758,PRV32,FULLW,PANAJI-MARCEL-VALPOI-NANELI,0
PRV32:14:15:PRV:112A112:2759,PRV32,FULLW,NANELI-VALPOI-MARCEL-PANAJI,1
PRV33:11:15:PRV:111A111:2760,PRV33,FULLW,PANAJI-MARCEL-VALPOI-MHAUSHI-ZARME,0
PRV33:16:45:PRV:111A111:2761,PRV33,FULLW,PANAJI-MARCEL-VALPOI-MHAUSHI-ZARME,0
PRV33:08:00:PRV:111A111:2762,PRV33,FULLW,ZARME-MHAUSHI-VALPOI-MARCEL-PANAJI,1
PRV34:12:00:PRV:115A115:2763,PRV34,FULLW,PANAJI-MARCEL-SANKHALI-MHADAI,0
PRV34:17:00:PRV:123A123:2764,PRV34,FULLW,PANAJI-MARCEL-SANKHALI-ADVOI,0
PRV34:17:20:PRV:125A125:2765,PRV34,FULLW,PANAJI-MARCEL-SANKHALI-ADVOI,0
PRV34:07:20:PRV:125A125:2766,PRV34,FULLW,ADVOI-SANKHALI-MARCEL-PANAJI,1
PRV34:14:30:PRV:115A115:2767,PRV34,FULLW,MHADAI-SANKHALI-MARCEL-PANAJI,1
PRV34:14:45:PRV:125A125:2768,PRV34,FULLW,ADVOI-SANKHALI-MARCEL-PANAJI,1
PRV36:18:20:PRV:124A124:2769,PRV36,FULLW,PANAJI-MARCEL-SANKHALI-KUMARWADA,0
PRV36:06:45:PRV:124A124:2770,PRV36,FULLW,KUMARWADA-SANKHALI-MARCEL-PANAJI,1
PRV38:06:45:PRV:117A117:2771,PRV38,FULLW,VELGUEM-VALPOI,1
PRV39:07:00:PRV:123A123:2772,PRV39,FULLW,ADVOI-VALPOI,1
PRV40:17:25:PRV:110A110:2773,PRV40,FULLW,VALPOI-NANODA,0
PRV40:18:20:PRV:110A110:2774,PRV40,FULLW,NANODA-VALPOI,1
PRV41:20:00:PRV:110A110:2775,PRV41,FULLW,VALPOI-USTE,0
PRV41:14:30:PRV:110A110:2776,PRV41,FULLW,USTE-VALPOI,1
PRV42:13:40:PRV:114A114:2777,PRV42,FULLW,VALPOI-CHARAVNE X-HIVRE,0
PRV42:16:00:PRV:110A110:2778,PRV42,FULLW,VALPOI-HIVRE,0
PRV42:14:05:PRV:114A114:2779,PRV42,FULLW,HIVRE-CHARAVNE X-VALPOI,1
PRV42:16:35:PRV:110A110:2780,PRV42,FULLW,HIVRE-VALPOI,1
PRV43:13:40:PRV:113A113:2781,PRV43,FULLW,VALPOI-KUMARKHAN,0
PRV43:14:05:PRV:113A113:2782,PRV43,FULLW,KUMARKHAN-VALPOI,1
PRV44:07:40:PRV:111A111:2783,PRV44,FULLW,VALPOI-ZARME,0
PRV44:07:10:PRV:111A111:2784,PRV44,FULLW,ZARME-MHAUSHI-VALPOI,1
PRV45:11:45:PRV:122A122:2785,PRV45,FULLW,PANAJI-MARCEL-SANKHALI-MORLLEM,0
PRV45:18:10:PRV:122A122:2786,PRV45,FULLW,PANAJI-MARCEL-SANKHALI-MORLLEM,0
PRV45:07:30:PRV:122A122:2787,PRV45,FULLW,MORLLEM-SANKHALI-MARCEL-PANAJI,1
PRV45:13:30:PRV:122A122:2788,PRV45,FULLW,MORLLEM-SANKHALI-MARCEL-PANAJI,1
PRV46:17:50:PRV:118A118:2789,PRV46,FULLW,PNJ K.AKDMI-PANAJI MKT-MARCEL-SANKHALI-SURLA,0
PRV46:06:45:PRV:118A118:2790,PRV46,FULLW,SURLA-SANKHALI-MARCEL-PANAJI MKT-PNJ K.AKDMI,1
PRV47:12:10:PRV:125A125:2791,PRV47,FULLW,PANAJI-MARCEL-SANKHALI-KHODGINI,0
PRV48:17:10:PRV:29A29:2792,PRV48,FULLW,PANAJI-MAPUSA-SANKHALI-PARYE-BHATWADI TK,0
PRV48:07:00:PRV:29A29:2793,PRV48,FULLW,BHATWADI TK-SANKHALI-MAPUSA-PANAJI,1
PRV48:14:45:PRV:29A29:2794,PRV48,FULLW,BHATWADI TK-SANKHALI-MAPUSA-PANAJI,1
PRV49:13:00:PRV:107A107:2795,PRV49,FULLW,PANAJI-GA DDMRG-SAL,0
PRV49:19:20:PRV:107A107:2796,PRV49,FULLW,PANAJI-GA DDMRG-SAL,0
PRV49:07:30:PRV:107A107:2797,PRV49,FULLW,SAL-GA DDMRG-PANAJI,1
PRV49:15:00:PRV:107A107:2798,PRV49,FULLW,SAL-GA DDMRG-PANAJI,1
PRV5:13:40:PRV:28A28:2799,PRV5,FULLW,MARGAO-BICHOLIM-PANAJI,1
PRV50:18:15:PRV:24A24:2800,PRV50,FULLW,PANAJI-MAPUSA-ASSNODA-DHUMASHE,0
PRV50:07:15:PRV:24A24:2801,PRV50,FULLW,DHUMASHE-ASSNODA-MAPUSA-PANAJI,1
PRV51:12:30:PRV:108A108:2802,PRV51,FULLW,PANAJI-MAPUSA-ASSNODA-USAP,0
PRV51:18:00:PRV:108A108:2803,PRV51,FULLW,PANAJI-MAPUSA-ASSNODA-USAP,0
PRV51:07:15:PRV:108A108:2804,PRV51,FULLW,USAP-ASSNODA-MAPUSA-PANAJI,1
PRV51:14:30:PRV:108A108:2805,PRV51,FULLW,USAP-ASSNODA-MAPUSA-PANAJI,1
PRV52:19:30:PRV:125A125:2806,PRV52,FULLW,SANKHALI-CHIKNEM-KHODGINI,0
PRV52:06:30:PRV:125A125:2807,PRV52,FULLW,KHODGINI-CHIKNEM-SANKHALI,1
PRV52:13:55:PRV:125A125:2808,PRV52,FULLW,KHODGINI-CHIKNEM-SANKHALI,1
PRV53:07:00:PRV:79A79:2809,PRV53,FULLW,PANAJI-TORDA-MAPUSA,0
PRV53:09:30:PRV:79A79:2810,PRV53,FULLW,PANAJI-TORDA-MAPUSA,0
PRV53:11:30:PRV:79A79:2811,PRV53,FULLW,PANAJI-TORDA-MAPUSA,0
PRV53:16:20:PRV:79A79:2812,PRV53,FULLW,PANAJI-TORDA-MAPUSA,0
PRV53:18:15:PRV:79A79:2813,PRV53,FULLW,PANAJI-TORDA-MAPUSA,0
PRV53:08:10:PRV:79A79:2814,PRV53,FULLW,MAPUSA-TORDA-PANAJI-PANAJI MKT,1
PRV53:10:30:PRV:79A79:2815,PRV53,FULLW,MAPUSA-TORDA-PANAJI,1
PRV53:13:00:PRV:79A79:2816,PRV53,FULLW,MAPUSA-TORDA-PANAJI,1
PRV53:15:10:PRV:79A79:2818,PRV53,FULLW,MAPUSA-TORDA-PANAJI,1
PRV53:17:20:PRV:79A79:2819,PRV53,FULLW,MAPUSA-TORDA-PANAJI,1
PRV53:19:15:PRV:79A79:2820,PRV53,FULLW,MAPUSA-TORDA-PANAJI,1
PRV55:18:55:PRV:22A22:2821,PRV55,FULLW,QUITLA-ALDONA-MAPUSA-PANAJI,1
PRV57:14:05:PRV:73A73:2822,PRV57,FULLW,PANAJI-MAPUSA-ALDONA-BICHOLIM,0
PRV57:08:45:PRV:72A72:2823,PRV57,FULLW,BICHOLIM-ALDONA-MAPUSA-PANAJI,1
PRV57:09:20:PRV:74A74:2824,PRV57,FULLW,BICHOLIM-ALDONA-MAPUSA-PANAJI,1
PRV58:08:10:PRV:75A75:2825,PRV58,FULLW,GOLJUVEM-MAPUSA-PANAJI-PANAJI MKT,1
PRV59:14:50:PRV:76A76:2826,PRV59,FULLW,PANAJI-ECOXIM-POMBURPA-MAPUSA,0
PRV59:13:55:PRV:76A76:2827,PRV59,FULLW,MAPUSA-POMBURPA-ECOXIM-PANAJI,1
PRV60:07:10:PRV:73A73:2828,PRV60,FULLW,PANAJI-POMBURPA-ALDONA-MAPUSA,0
PRV63:07:45:PRV:72A72:2829,PRV63,FULLW,MAPUSA-ALDONA-KHORJVE BDG-BICHOLIM,0
PRV63:08:25:PRV:74A74:2830,PRV63,FULLW,MAPUSA-ALDONA-KHORJVE BDG-BICHOLIM,0
PRV63:11:40:PRV:72A72:2831,PRV63,FULLW,MAPUSA-ALDONA-BICHOLIM,0
PRV63:12:30:PRV:74A74:2832,PRV63,FULLW,MAPUSA-ALDONA-KHORJVE BDG-BICHOLIM,0
PRV63:12:55:PRV:70A70:2833,PRV63,FULLW,MAPUSA-ALDONA-BICHOLIM,0
PRV63:15:35:PRV:74A74:2834,PRV63,FULLW,MAPUSA-ALDONA-KHORJVE BDG-BICHOLIM,0
PRV63:17:05:PRV:72A72:2835,PRV63,FULLW,MAPUSA-ALDONA-BICHOLIM,0
PRV63:17:40:PRV:74A74:2836,PRV63,FULLW,MAPUSA-ALDONA-KHORJVE BDG-BICHOLIM,0
PRV63:19:10:PRV:72A72:2837,PRV63,FULLW,MAPUSA-ALDONA-BICHOLIM,0
PRV63:20:30:PRV:73A73:2838,PRV63,FULLW,MAPUSA-ALDONA-KHORJVE BDG-BICHOLIM,0
PRV63:07:20:PRV:74A74:2839,PRV63,FULLW,BICHOLIM-KHORJVE BDG-ALDONA-MAPUSA,1
PRV63:10:30:PRV:71A71:2840,PRV63,FULLW,BICHOLIM-ALDONA-MAPUSA,1
PRV63:14:30:PRV:74A74:2841,PRV63,FULLW,BICHOLIM-KHORJVE BDG-ALDONA-MAPUSA,1
PRV63:16:40:PRV:74A74:2842,PRV63,FULLW,BICHOLIM-KHORJVE BDG-ALDONA-MAPUSA,1
PRV63:18:05:PRV:72A72:2843,PRV63,FULLW,BICHOLIM-ALDONA-MAPUSA,1
PRV63:18:30:PRV:74A74:2844,PRV63,FULLW,BICHOLIM-MAYE TISK-ALDONA-MAPUSA,1
PRV64:07:00:PRV:76A76:2845,PRV64,FULLW,MAPUSA-ALDONA-AMADI,0
PRV64:08:30:PRV:76A76:2846,PRV64,FULLW,MAPUSA-ALDONA-AMADI,0
PRV64:10:30:PRV:76A76:2847,PRV64,FULLW,MAPUSA-ALDONA-AMADI,0
PRV64:12:10:PRV:76A76:2848,PRV64,FULLW,MAPUSA-ALDONA-AMADI,0
PRV64:17:30:PRV:76A76:2849,PRV64,FULLW,MAPUSA-ALDONA-AMADI,0
PRV64:07:30:PRV:76A76:2850,PRV64,FULLW,AMADI-ALDONA-MAPUSA,1
PRV64:09:00:PRV:76A76:2851,PRV64,FULLW,AMADI-ALDONA-MAPUSA,1
PRV64:11:35:PRV:76A76:2852,PRV64,FULLW,AMADI-ALDONA-MAPUSA,1
PRV64:12:45:PRV:76A76:2853,PRV64,FULLW,AMADI-ALDONA-MAPUSA,1
PRV64:18:10:PRV:76A76:2854,PRV64,FULLW,AMADI-ALDONA-MAPUSA,1
PRV66:07:50:PRV:77A:2855,PRV66,FULLW,MAPUSA-ALDONA-CALVI TAR,0
PRV66:09:30:PRV:77A:2856,PRV66,FULLW,MAPUSA-ALDONA-CALVI TAR,0
PRV66:11:35:PRV:77A:2857,PRV66,FULLW,MAPUSA-ALDONA-CALVI TAR,0
PRV66:13:40:PRV:77A:2858,PRV66,FULLW,MAPUSA-ALDONA-CALVI TAR,0
PRV66:17:10:PRV:77A:2859,PRV66,FULLW,MAPUSA-ALDONA-CALVI TAR,0
PRV66:19:30:PRV:76A76:2860,PRV66,FULLW,MAPUSA-CALVI TAR,0
